,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,40.00987162590027,0.23612914085388184,0.8557288815909505,0.8710165394016833,0.1,{'C': 0.1},10,0.8518405899009863,0.8699998574611938,0.8527500095024516,0.8716634199648406,0.8603519708084686,0.8704803534945598,0.8548948058612236,0.8711176361589007,0.8588072069332522,0.8718214299289216,5.277412874769481,0.050600950669591555,0.0033327931365525606,0.0006924826746228462
1,49.47760243415833,0.3101960182189941,0.8591383871556285,0.8769147567844462,0.2,{'C': 0.2},9,0.8562306391227503,0.8770080154322014,0.8555437302824128,0.8765287214329833,0.8635637994602607,0.8762151375492945,0.8583917745215425,0.8769379154372812,0.861962140793675,0.8778839940704701,6.488330786065663,0.1047693741643664,0.0031461744711161962,0.0005634083389469211
2,44.37329797744751,0.2989634990692139,0.86180669585842,0.8815415388156435,0.3,{'C': 0.3},3,0.8594043976510386,0.8830231530534188,0.8605040100345889,0.8836746329643179,0.863696833783116,0.8775407421485247,0.8610715168101564,0.8822878211250006,0.8643568496274897,0.8811813447869551,10.43831699015601,0.12709524127389604,0.0019018102208453703,0.002165101493781684
3,49.49677267074585,0.2998234748840332,0.8618142978775163,0.8818123613283632,0.4,{'C': 0.4},2,0.8584351660046751,0.8827618319087371,0.8588125736440001,0.8807621038627833,0.8670797065642936,0.8818216372879746,0.8615276431571546,0.8831145383449501,0.8632165120875779,0.8806016952373712,6.10636611395543,0.1222515677364465,0.0031686687171085,0.001016464316819211
4,46.10952930450439,0.2450878143310547,0.8621449857082041,0.8822010155461271,0.5,{'C': 0.5},1,0.8591763431460119,0.881854334842661,0.8615112699076362,0.8851807858602176,0.8666615986924626,0.88168385042999,0.8603873272896593,0.8814278451663174,0.8629884445795956,0.8808582614314493,9.278882633947322,0.05589878766941785,0.0025851633978058396,0.0015275771300290756
5,45.4541356086731,0.2811610221862793,0.8615520282186949,0.8820309233459748,0.6,{'C': 0.6},4,0.8599555293715198,0.8837358470843687,0.8611881865521305,0.8847436689314392,0.8643430004941275,0.8798356060246116,0.8607864378432826,0.8821262786797232,0.861487000152045,0.8797132160097305,9.721914377809174,0.1383896173428718,0.001487359678662239,0.002023167400035277
6,47.79336166381836,0.26848692893981935,0.8610312899106003,0.8819007368194145,0.7,{'C': 0.7},8,0.8599935384556909,0.8832559664368624,0.8589266030635904,0.8822682567586829,0.8653312554639097,0.8808001140305032,0.860444343083034,0.8834946382161913,0.8604606963661243,0.879684708654833,7.340398718912487,0.09473718517387818,0.002221108335776676,0.001458382064762505
7,46.94017491340637,0.2363187313079834,0.861274554521681,0.8827825635498481,0.8,{'C': 0.8},6,0.8598795112031775,0.8846766032052226,0.8568740735109658,0.8808951394498028,0.8639058877190315,0.8784482349028365,0.8620978010909022,0.8858607599146676,0.8636156302265471,0.8840320802767114,6.17672116918447,0.12060564291969501,0.0026226986480232277,0.0027192920284870984
8,47.19343628883362,0.27317304611206056,0.8613505747126436,0.8823663601323662,0.9,{'C': 0.9},5,0.856933807179916,0.8814362210111703,0.8603519708084686,0.8837744096545826,0.8670987114675587,0.8834655770418587,0.8611475378679895,0.8839602605584618,0.8612209213927322,0.8791953323957581,7.134029319705618,0.07653795309786994,0.003274291743787989,0.0018249370142858611
9,34.319314336776735,0.1792074680328369,0.8612023353402664,0.8825564052461223,1,{'C': 1},7,0.8590623158934986,0.8831846970337675,0.8583564559656391,0.8805958093790088,0.8651412064312592,0.8809664085142775,0.8615846589505293,0.8859462823856968,0.861867112665349,0.8820888289178608,6.454930670634565,0.11585591127877502,0.0023992417390850287,0.00192232520536991
