,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,49.80070209503174,0.27022156715393064,0.8639086541385392,0.8834011810205402,0.1,{'C': 0.1},10,0.8627301925160114,0.8835315414621631,0.8628226082329241,0.8830712215517651,0.8665855790794025,0.8830237088421152,0.8626489537601916,0.8840742905198341,0.8647559677664589,0.8833051427268235,0.4015690891334007,0.09983661134663296,0.0015517113480502792,0.00038227008597562553
1,48.562491989135744,0.21329135894775392,0.8677438727726084,0.8913462403862547,0.2,{'C': 0.2},9,0.8664550827647808,0.8918463051565789,0.8659584172716561,0.8910533567729367,0.8703295450226158,0.890682757637668,0.866925138263299,0.8905217345857624,0.8690512391667934,0.8926270477783268,4.0778089282800964,0.07089504386420344,0.0016681801302786436,0.0007869348554707232
2,46.69096426963806,0.20270042419433593,0.8691008331812929,0.8951491546642739,0.3,{'C': 0.3},7,0.867177255364032,0.8962079926259924,0.8684860694059067,0.8963130137311731,0.87223003534912,0.8938518553713118,0.8684835699488759,0.895448779166726,0.8691272616694542,0.893924132426166,2.4127004148221642,0.05918078165540308,0.0016883054276020687,0.001072300847582259
3,50.942632007598874,0.21983084678649903,0.8691236392385817,0.8957943698343227,0.4,{'C': 0.4},6,0.8664360782226952,0.8944452627227762,0.8680299517275457,0.8953247493704566,0.872629138317686,0.8960041811184492,0.8685976015356254,0.897045198625939,0.8699254979473924,0.8961524573339922,4.987999578291613,0.06011429775593698,0.0020797896729921593,0.0008691896774363684
4,51.93290567398071,0.2243603229522705,0.8695873624034544,0.8973537367302982,0.5,{'C': 0.5},4,0.8668541781485775,0.8976856449168286,0.8684860694059067,0.8959851760345893,0.8737694325135885,0.8978714306076876,0.8688256647091245,0.8976153484328007,0.8700015204500532,0.8976110836595842,4.2880365892518,0.06446486098452357,0.002320555632470562,0.0006907671818653253
5,50.02863245010376,0.20250720977783204,0.8695911634130025,0.8982194138574868,0.6,{'C': 0.6},3,0.8667971645223208,0.8982748053157472,0.8685050743091718,0.8971254810661852,0.8728381922536014,0.8973060293628545,0.8695288594940799,0.898679628072276,0.8702866048350312,0.8997111254703714,5.921304292035909,0.07818319229153987,0.002000850731879322,0.0009456245618718336
6,49.30313587188721,0.25693435668945314,0.869131241257678,0.8983382020111256,0.7,{'C': 0.7},5,0.8665120963910374,0.8983270695446836,0.8687901478581475,0.8997291775549959,0.8725911285111558,0.8984605882073454,0.8685976015356254,0.8989076879950207,0.8691652729207846,0.8962664867535824,2.0574121061512924,0.09177811343074627,0.001961289625741457,0.0011459697788920708
7,49.04938507080078,0.2322780132293701,0.8689868028948489,0.8985358489732922,0.8,{'C': 0.8},8,0.8659609646705563,0.8979564686485896,0.8689611919875327,0.8984795932912054,0.8719639667034095,0.8976956335819832,0.8686926278579167,0.899805673940828,0.8693553291774365,0.8987418754038542,2.834802528025948,0.025617425895943756,0.0019101054248213086,0.000734807526428446
8,49.177315664291385,0.29213881492614746,0.8697279997567354,0.8999754819221231,0.9,{'C': 0.9},1,0.8667021418118931,0.9003083589507244,0.8686951233418222,0.8995438779873616,0.8738454521266487,0.8995201216325367,0.8687686489157497,0.8991024891790318,0.8706287060970047,0.9014025618609601,2.179161662056085,0.08137603546375682,0.0024044972610712933,0.0008127872473563337
9,42.48016934394836,0.18122434616088867,0.8696291735084839,0.899611535681353,1,{'C': 1},2,0.865713905623444,0.8990730226304111,0.8693792998593637,0.9001140305031596,0.8738454521266487,0.898584121252435,0.8694718437007051,0.9010742572610954,0.8697354416907405,0.899212246759664,3.5113237810309252,0.05683309122581233,0.0025770274849740765,0.0008828435675195877
