,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,52.833608102798465,0.18151612281799318,0.8636007723651402,0.886029578009772,0.1,{'C': 0.1},10,0.8620460290009312,0.8862160223120744,0.8619483826827321,0.8863971112272533,0.8659964270781861,0.8843778210671355,0.8628390064047741,0.8865164321925586,0.8651740915310933,0.8866405032498385,1.1408205270869993,0.03832891542688257,0.0016698770904121324,0.0008376633912984632
1,53.654255628585815,0.22638497352600098,0.8675728273429423,0.8960205321698405,0.2,{'C': 0.2},9,0.8659229555863851,0.8966213551639434,0.865502299593295,0.8953390031833516,0.870861682314037,0.8950634294673825,0.8672102172301728,0.896565322538497,0.8683670366428463,0.896513550496028,2.5426219739125617,0.05100924116119662,0.0019281156639016266,0.0006754819358735427
2,57.0274384021759,0.24897899627685546,0.8690134099616859,0.8996999060841274,0.3,{'C': 0.3},3,0.8665120963910374,0.8983460747188422,0.8670036869512334,0.8986031263362949,0.8727431677372762,0.8998147004323657,0.8688826805024992,0.901292814687059,0.8699254979473924,0.9004428142460755,1.7709390780606034,0.056464053885101416,0.002238567458957449,0.0011079921730459685
3,55.91802186965943,0.21036429405212403,0.8694543270692696,0.9028167355616364,0.4,{'C': 0.4},1,0.8673482962428021,0.9034347100998247,0.8682770154699913,0.9023566303986317,0.8724770990915657,0.9012163253670357,0.8681604804530855,0.9023856018168774,0.8710088186103087,0.9046904101258124,2.578135995585952,0.06358776872739126,0.0019518794840456745,0.0011705925644872903
4,55.443552827835084,0.3078451156616211,0.8686181049686796,0.9012877764521988,0.5,{'C': 0.5},7,0.8669682054010909,0.9011160788524676,0.8666615986924626,0.8996579084905212,0.8704435744422061,0.8993823347745522,0.8692057699982896,0.9029985128592538,0.8698114641934013,0.9032840472841993,2.320297364278239,0.07241421695488459,0.0015265621661753415,0.0016265530372102082
5,64.72448086738586,0.20888891220092773,0.8691540473149668,0.9034980669827712,0.6,{'C': 0.6},2,0.866873182690663,0.9049741292066765,0.8674217948230644,0.9019005083859932,0.8719639667034095,0.9008647313156269,0.8682935173042933,0.9053171220738249,0.8712178804926258,0.9044338439317344,2.5730366051793956,0.06913761650760177,0.0020542001690676734,0.0017804521794944571
6,62.001682901382445,0.23731470108032227,0.8688043544365384,0.9043067356578028,0.7,{'C': 0.7},5,0.8674053098690587,0.906005159904784,0.8669086624349082,0.9024706609017912,0.8720589912197347,0.9056112510096451,0.8674952961970466,0.9021575418941327,0.8701535654553748,0.9052890645786613,3.0051484508763955,0.02938725835022189,0.0019838207244515693,0.0016456961857003172
7,59.077578735351565,0.3007940769195557,0.8686789211214498,0.9039789012887219,0.8,{'C': 0.8},6,0.8673863053269731,0.9093358166760901,0.8680679615340758,0.9023423765857367,0.8714888441217834,0.9005083859932532,0.8671722067012563,0.9028512241591479,0.8692793066747757,0.9048567030293816,9.051647431964854,0.11218121570197694,0.0015855923879228425,0.00301534155914233
8,62.78057909011841,0.3484941959381104,0.8689297877516269,0.904972864009651,0.9,{'C': 0.9},4,0.8672722780744598,0.9082097601071892,0.8667756281120529,0.9035682044947023,0.8727431677372762,0.9037677578752317,0.8686926278579167,0.903867991314718,0.8691652729207846,0.9054506062564142,5.43072209718646,0.15479372103601513,0.0020995963265692283,0.001752245805859448
9,58.789663791656494,0.21808342933654784,0.8681011676701332,0.9041642007434506,1,{'C': 1},8,0.8668541781485775,0.9066655897067977,0.865939412368391,0.9036204684753172,0.8717929225740241,0.9043711692877845,0.8670391698500485,0.9023143330910197,0.8688801885358066,0.9038494431563343,7.717413040274311,0.0751584140351256,0.0020780801329002806,0.0014224282177927397
