kenlm-ptb-3,18.0946507136,16.0824829213,data/rnnlm/raw/heldout,2016-12-11 20:58:41
kenlm-ptb-4,17.7731907997,15.7861967383,data/rnnlm/raw/heldout,2016-12-11 20:58:47
kenlm-ptb-5,15.6981837545,13.9314077401,data/rnnlm/raw/heldout,2016-12-11 20:58:55
kenlm-ptb-6,15.6809569272,13.9138551171,data/rnnlm/raw/heldout,2016-12-11 20:59:05
kenlm-ptb-7,15.3238623618,13.5970245401,data/rnnlm/raw/heldout,2016-12-11 20:59:17
kenlm-ptb-8,15.3032863588,13.5781824217,data/rnnlm/raw/heldout,2016-12-11 20:59:32
kenlm-ptb-9,15.2091121085,13.4949503274,data/rnnlm/raw/heldout,2016-12-11 20:59:51
kenlm-ptb-10,15.1995485453,13.4863173037,data/rnnlm/raw/heldout,2016-12-11 21:00:11
