,parameters,mean_validation_score,cv_validation_scores
0,"{'C': 0.3, 'penalty': 'l2', 'solver': 'liblinear'}",0.8895198564738794,[ 0.88640985  0.88960052  0.89347752  0.88817302  0.88993842]
1,"{'C': 0.4, 'penalty': 'l2', 'solver': 'liblinear'}",0.8901926351638996,[ 0.88747411  0.88988559  0.89402866  0.88891423  0.89066064]
2,"{'C': 0.5, 'penalty': 'l2', 'solver': 'liblinear'}",0.890428297755884,[ 0.8874361   0.89039872  0.89421871  0.88929433  0.89079367]
3,"{'C': 0.6, 'penalty': 'l2', 'solver': 'liblinear'}",0.8906031441950982,[ 0.8874551   0.89013265  0.8949789   0.88942737  0.89102174]
4,"{'C': 0.7, 'penalty': 'l2', 'solver': 'liblinear'}",0.8903142674694399,[ 0.88741709  0.88956251  0.89471284  0.88891423  0.89096473]
5,"{'C': 0.8, 'penalty': 'l2', 'solver': 'liblinear'}",0.8902914614121511,[ 0.88734107  0.88912539  0.89471284  0.88902826  0.89124981]
6,"{'C': 0.9, 'penalty': 'l2', 'solver': 'liblinear'}",0.8902648543453141,[ 0.887037    0.88899236  0.89465582  0.88904727  0.89159191]
7,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}",0.89015082405887,[ 0.88694198  0.8891634   0.89476985  0.88872418  0.89115478]
