,parameters,mean_validation_score,cv_validation_scores
0,"{'C': 0.5, 'penalty': 'l2', 'solver': 'liblinear'}",0.9200799732408927,[ 0.91793839  0.91854498  0.92403596  0.91909459  0.92078606]
1,"{'C': 0.6, 'penalty': 'l2', 'solver': 'liblinear'}",0.9199925500212857,[ 0.91782436  0.91808887  0.92426402  0.91918962  0.92059601]
2,"{'C': 0.7, 'penalty': 'l2', 'solver': 'liblinear'}",0.9200647692027002,[ 0.91742526  0.91825991  0.92468214  0.91922763  0.92072904]
3,"{'C': 0.8, 'penalty': 'l2', 'solver': 'liblinear'}",0.9199507389162561,[ 0.9175583   0.9182029   0.92441606  0.91905658  0.92051998]
4,"{'C': 0.9, 'penalty': 'l2', 'solver': 'liblinear'}",0.9198405096393603,[ 0.91759631  0.91848797  0.92401695  0.91873349  0.92036794]
5,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}",0.919665663200146,[ 0.91723522  0.91829792  0.92407397  0.91848642  0.92023491]
6,"{'C': 1.1111111111111112, 'penalty': 'l2', 'solver': 'liblinear'}",0.9194908167609317,[ 0.91733024  0.91808887  0.92354182  0.91848642  0.92000684]
