,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,43.91955823898316,0.21354990005493163,0.8704197834944961,0.8863061023366037,0.1,{'C': 0.1},10,0.8677283870845132,0.8860687322123448,0.8700444714736402,0.8864351213949732,0.8727051579307461,0.8857509383760156,0.8700039911055363,0.8872766319350409,0.8716169986315949,0.8859990877646433,2.253661231736016,0.051869210635526436,0.001686048955916814,0.0005324252370592149
1,43.827142572402956,0.2335580825805664,0.8726699811469927,0.891904991788615,0.2,{'C': 0.2},5,0.8707311047340315,0.8921456366495778,0.8716598882511688,0.8916567681854897,0.8758789767760082,0.8927970732170856,0.8718665070224452,0.8918140741479824,0.8732134711874715,0.8911114067429396,1.3530140383940112,0.07445494330118606,0.0017898773232288509,0.0005573827093436182
2,42.92652463912964,0.19702935218811035,0.8726395730706076,0.8934748038369941,0.3,{'C': 0.3},6,0.8699709230506091,0.8929058436159244,0.8721350108327949,0.8940229011260512,0.8749477365160211,0.8919323419014586,0.871847501757987,0.8939378821785424,0.8742967918503877,0.8945750503629937,1.5619056706952765,0.03736253717101752,0.0017931975227259331,0.000941095017773708
3,45.25909276008606,0.2339526653289795,0.8725483488414523,0.8949030371216576,0.4,{'C': 0.4},8,0.8715102909595394,0.8957043555107879,0.8727051579307461,0.8954672874994061,0.8745106237409251,0.8931486672684943,0.8709352490639908,0.8958003715476242,0.8730804318078151,0.8943945037819757,2.563431805763142,0.04044027736034946,0.0012520302761360926,0.0010101602309365188
4,43.01038861274719,0.21045236587524413,0.872989265949036,0.8954418294837707,0.5,{'C': 0.5},2,0.8703700184344059,0.8956615938689308,0.873541373674408,0.8970589632726754,0.874890721806226,0.8933434693780586,0.8725506965429424,0.8958858940186534,0.8735935837007754,0.8952592268805352,1.7807007688958794,0.03172732148341734,0.001505892225236844,0.001208062103643273
5,44.087397813797,0.2748879909515381,0.8731070972450283,0.8958475865116979,0.6,{'C': 0.6},1,0.8709401546969726,0.8960131895908661,0.8729332167699266,0.8965078158407374,0.8747576874833707,0.8940561600228061,0.8730638386833153,0.8969739299000813,0.873840656834423,0.8956868372039987,2.3700372544249553,0.06670213093071822,0.0012641545023927754,0.0009966971235373266
6,44.75181827545166,0.22965846061706544,0.8729132457580734,0.8964718972408082,0.7,{'C': 0.7},4,0.8699139094243524,0.8949536511315206,0.8732563001254323,0.8972775217370647,0.8756129081302976,0.8945122820354445,0.8719805386091948,0.8973397760261509,0.8738026455830926,0.8982762552738607,2.1615388353399676,0.01623917660243534,0.0019006902968918072,0.0014699058016020524
7,46.17575874328613,0.2732670783996582,0.872932250805814,0.896643894595177,0.8,{'C': 0.8},3,0.8705980729394325,0.8954620395402648,0.8725531187046258,0.897448567491804,0.8750807708388765,0.8948828811707131,0.8726837333941502,0.897867164597498,0.873745628706097,0.8975588201756053,1.1862869019718147,0.04825903466729099,0.0014786325192977165,0.0012230230119527699
8,43.31048107147217,0.24901962280273438,0.8725597518700967,0.8963816276795888,0.9,{'C': 0.9},7,0.870274995723978,0.8960369460585644,0.8736173932874681,0.8975388416401388,0.874434604127865,0.893533520216658,0.8727027386586085,0.8994493303115394,0.8717690436369165,0.8953495001710441,2.2990019852537618,0.11070172378409449,0.0014491105276963584,0.0020022863093342655
9,41.256652212142946,0.17711091041564941,0.8723773034117862,0.8961896731947787,1,{'C': 1},9,0.8684315551416789,0.8956235835206134,0.872648143220951,0.8966693590535468,0.8747766923866358,0.8942937235710553,0.8720375544025695,0.8956863415862518,0.8739927018397445,0.8986753582424265,1.1077670275578326,0.06417489313179438,0.002196573260160551,0.0014544520536777874
