,test-merror-mean,test-merror-std,train-merror-mean,train-merror-std
0,0.22153499999999998,0.0026503113024699573,0.2207274,0.0025188005558201654
1,0.20573000000000002,0.002016271311108698,0.20515499999999998,0.0041013902520974505
2,0.20321499999999998,0.0021935473553128548,0.2022526,0.0036429895196116034
3,0.19953,0.0019176417809382439,0.1987138,0.0035818547932600555
4,0.19782,0.0014202464574854625,0.19729999999999998,0.003970995794507976
5,0.19530999999999998,0.002042706537905036,0.19477859999999997,0.0018317194763391082
6,0.19515500000000002,0.002338183055280316,0.1943224,0.001260999222838781
7,0.194715,0.0030110878432885306,0.19383999999999998,0.0004971538997131571
8,0.19435,0.0028659640611842976,0.19330039999999998,0.0008176888405744579
9,0.19297,0.003150928434604636,0.1917974,0.000963240073917189
10,0.19219499999999998,0.00348688256183084,0.19103479999999998,0.000736333185453435
11,0.19099,0.003711455240198913,0.19007000000000002,0.0007416999393285606
12,0.19015500000000002,0.0036914902139921794,0.1891286,0.0008559106495423446
13,0.18917499999999998,0.0038056536889212547,0.1880914,0.0011804412056515142
14,0.1882,0.003639127642718788,0.1869624,0.0010639666536127875
15,0.18661,0.00434392103979803,0.1855214,0.001293405365691672
16,0.184985,0.004357309949957654,0.18403239999999998,0.0009946401560363466
17,0.183635,0.004164840933337065,0.1826236,0.0012204972101565823
18,0.18243,0.004171432607630146,0.1814974,0.0013980864923172724
19,0.181585,0.0036060920675989407,0.18066359999999998,0.0011152891284326265
20,0.18100999999999998,0.0036645122458521012,0.18016899999999997,0.0010285934084953037
21,0.17991000000000001,0.003541701568455482,0.1789962,0.0012260346487762903
22,0.17941500000000002,0.003731641729855639,0.1782602,0.0013991655227313152
23,0.17843499999999998,0.003577100781359111,0.17718119999999998,0.0011815612383621946
24,0.177555,0.0037191195194561876,0.1763948,0.0011767938477065523
25,0.17625000000000002,0.0036937447123481584,0.1752374,0.0013514455371934214
26,0.17553000000000002,0.0034629611606254024,0.1743226,0.001529704625082894
27,0.17451500000000003,0.003556212873268419,0.17302619999999996,0.0013535230179054932
28,0.173495,0.0037113474641968023,0.1719736,0.0011336529627712355
29,0.17277499999999998,0.003854867053479273,0.1713488,0.000872839595802122
30,0.171745,0.0035818779990390522,0.1702024,0.0007112857653573525
31,0.17109000000000002,0.0033931769774062713,0.1693324,0.00040468387662470265
32,0.1703,0.003626189460025495,0.168555,0.000595268342850512
33,0.16935499999999998,0.003264483113756299,0.1677188,0.0005361698984463777
34,0.168765,0.003160047467997906,0.16682239999999998,0.0007381202070123825
35,0.167885,0.0030418168912674623,0.16595999999999997,0.0010081610982377793
36,0.167015,0.002681212412323948,0.16511900000000002,0.0012480482362472996
37,0.16619,0.0027466616100277077,0.1643214,0.0011921990773356577
38,0.1654,0.002813938521005748,0.163415,0.0012775697241246802
39,0.16484499999999996,0.0027544690958513193,0.162845,0.0013368166665627716
40,0.164365,0.002602143347319663,0.1622876,0.0013510923876626658
41,0.163745,0.0025350246547124517,0.16157899999999997,0.0012017214319466846
42,0.16326999999999997,0.0025783909711290837,0.16098379999999998,0.0011475576499679722
43,0.162785,0.00257437371024488,0.1604426,0.001134899925103532
44,0.16218000000000002,0.0024502754947148325,0.1596524,0.0011330704479422258
45,0.16174499999999997,0.0028620534586202284,0.15896039999999997,0.0012073452861547068
46,0.16087500000000002,0.002607680962081052,0.15812,0.001269511244534684
47,0.16019,0.0024868453912537483,0.15743900000000002,0.0011909272018053765
48,0.15936999999999998,0.002425304104643371,0.15662500000000001,0.0009846459262090137
49,0.15866,0.002370580097781973,0.15588000000000002,0.000803507560636491
50,0.15816,0.002453140843897875,0.15533639999999999,0.0007445445856360774
51,0.15763,0.002491906900347606,0.15460259999999998,0.0008994624172248732
52,0.15709,0.0025149850894190186,0.15413860000000001,0.0008328650791094591
53,0.156415,0.0025956983646024784,0.15350880000000003,0.0007032232646891016
54,0.155645,0.0023079428069170157,0.1526512,0.0009162963276145979
55,0.15503499999999998,0.0022664730309447777,0.1520648,0.0009465591159563111
56,0.15443,0.0021268756428150654,0.1514274,0.0008699008219331668
57,0.15374000000000002,0.00216555997377122,0.15080620000000003,0.0007745789565951299
58,0.153335,0.002067764493359914,0.1502226,0.0007341674468402946
59,0.15270999999999998,0.0021211789174890427,0.1495562,0.0007618436585021877
60,0.152325,0.002112522189232574,0.14906239999999998,0.0007544832933869449
61,0.15183,0.00215524940552132,0.14851399999999998,0.0007953105054002555
62,0.151295,0.0018419690551146632,0.14802500000000002,0.0008989845382430093
63,0.15084,0.0020852817555428805,0.1473926,0.0007696190226339254
64,0.149985,0.0018370220466831656,0.1466798,0.0006557201842249501
65,0.149665,0.001889880948631421,0.14620879999999997,0.0006998686733952352
66,0.14941,0.0018991182164362558,0.14575719999999998,0.0005791201602430997
67,0.148985,0.0016365054231502003,0.1452652,0.0006114590419643802
68,0.14859,0.0017299277441558062,0.1446148,0.0004555969271186928
69,0.14809,0.0014944564229177114,0.14409999999999998,0.0006052867089239587
70,0.14762999999999998,0.0013483693855913506,0.14362119999999998,0.0005882534827776186
71,0.14723000000000003,0.001523105380464525,0.1431948,0.00047935556740273243
72,0.146815,0.0015399350635659915,0.1426164,0.0005849371248262514
73,0.14626,0.0017341136064283678,0.1421924,0.0005699851226128618
74,0.145875,0.0017883651752368661,0.14162120000000003,0.00039155096730821037
75,0.145495,0.0016269142571137486,0.1412876,0.0003808913755915243
76,0.145125,0.001777709200066199,0.1408664,0.0004656731042265601
77,0.14486000000000002,0.0019014862607970673,0.1403562,0.0003006555504227423
78,0.14445,0.0017886447383424163,0.1399738,0.0003888945358320156
79,0.14404,0.0017312278879454352,0.13943,0.00034722384710730625
80,0.14354,0.0017836479473259236,0.13893119999999998,0.00039794240789340246
81,0.14309,0.0016009840723754806,0.1385274,0.0005202078815242977
