,test-merror-mean,test-merror-std,train-merror-mean,train-merror-std
0,0.17714,0.005095331196301175,0.15850499999999998,0.0036791778973026064
1,0.16827999999999999,0.006981231982966906,0.14920499999999998,0.0026615503001070615
2,0.16602,0.005403480359916192,0.14622,0.001758792199209449
3,0.1633,0.005088418221805276,0.14304,0.0014487580888471329
4,0.16191999999999998,0.005438896946992106,0.14051,0.0011948430859322077
5,0.15924,0.005666603921221242,0.13759499999999997,0.0013284765711144449
6,0.15868000000000002,0.0050332494474246,0.13551000000000002,0.0012486592809890136
7,0.15682,0.0056026422338036185,0.13216,0.0016774683305505302
8,0.15488,0.005057430177471554,0.12975,0.0016960984641228823
9,0.15394000000000002,0.005481094781154588,0.12743,0.0016353440005087616
10,0.15295999999999998,0.005220957766540545,0.12483,0.001761703720833897
11,0.15196,0.0059971993463616025,0.12257499999999999,0.0018769656363396717
12,0.15158,0.005468235547230942,0.12091,0.0022581851119870583
13,0.1506,0.005725382083319853,0.11954500000000001,0.001482430436816513
14,0.14964,0.0058827204591073295,0.11812,0.0014309437445266702
15,0.14902,0.005782179519869649,0.116835,0.0013277424449041311
16,0.14758,0.006050256192922742,0.11532,0.0012223338332877827
17,0.14714,0.006247751595574204,0.11381999999999999,0.0017017931719219
18,0.14654,0.006014183236317299,0.11228500000000001,0.0010953994705129263
19,0.14596,0.0061574670116858925,0.11105499999999999,0.0011441590798486
20,0.14501999999999998,0.006178478777174851,0.10961499999999999,0.0014524634246685856
21,0.14409999999999998,0.005710691726927662,0.10826,0.0012228654872879494
22,0.14356,0.006047346525543248,0.1068,0.001296823041127817
23,0.14298,0.006276750751782328,0.10586499999999999,0.0013247263868437131
24,0.14182,0.00617070498403545,0.10425,0.0010520218628906938
25,0.14072,0.006030058042838395,0.10300000000000001,0.0007338255923582963
26,0.14066,0.006238781932396741,0.10186500000000001,0.0009670315403336141
27,0.13986,0.005636523751391456,0.10061500000000001,0.0008798579430794527
28,0.13968,0.005906741910732176,0.099715,0.0008809937570720915
29,0.139,0.005669215113223346,0.09852000000000001,0.0010389177060768594
30,0.13851999999999998,0.005771793482098957,0.097465,0.0010537551897855605
31,0.13846,0.005906132406236762,0.09657,0.001059764124699455
32,0.13776000000000002,0.00583938352910648,0.095485,0.0010102722405371752
33,0.13727999999999999,0.006483023985764664,0.09428500000000001,0.0007423947736884991
34,0.13608,0.006093078039874425,0.09288,0.0006850912348001556
35,0.13577999999999998,0.005965031433278449,0.091705,0.0010637668917577775
36,0.13536,0.0055636678549316745,0.09039,0.001080578548741366
37,0.13454,0.005804343201431149,0.08907499999999999,0.0013535139452550877
38,0.13416,0.005960738209316022,0.088205,0.001187371045629799
39,0.13338,0.005475180362325973,0.08709,0.0013444887504177943
40,0.13294,0.005753120892176702,0.086405,0.0013189389675038047
41,0.1329,0.00539851831524169,0.08535999999999999,0.0012159975328922329
42,0.13212000000000002,0.005265130577678012,0.08423499999999999,0.001021958903283295
43,0.13212,0.005367457498667312,0.08350500000000001,0.0011316359838746725
44,0.13196000000000002,0.0054275593041439914,0.08285000000000001,0.0012148045110222455
45,0.13186,0.005420922430730776,0.08216999999999999,0.0011684819211267255
46,0.13126,0.005413538583957813,0.08141499999999999,0.0012843870133258108
47,0.13044000000000003,0.005290973445406814,0.080755,0.0011103377864415856
48,0.13026,0.005362685894213832,0.08012,0.0009698453484963463
49,0.12996000000000002,0.0052178922947872354,0.07936499999999999,0.001088416280657361
50,0.12969999999999998,0.0049343692606046395,0.078825,0.001046780779342073
51,0.12955999999999998,0.00491186319027719,0.07836499999999999,0.0012159975328922368
52,0.129,0.0048020828814171815,0.07782,0.0012449297168916822
53,0.12884,0.005070147926836057,0.077175,0.0011116429282822774
54,0.12858,0.00481763427420555,0.076585,0.0009233904916122976
55,0.12818000000000002,0.004716948165922538,0.075805,0.0007330416086416955
56,0.12774,0.005202922255809712,0.075035,0.000820457189620522
57,0.12764000000000003,0.005111007728423041,0.074605,0.0008900000000000016
58,0.1276,0.005204229049532697,0.07374499999999999,0.0005973692325521955
59,0.12728,0.005252961069720581,0.073295,0.0005889397252690592
60,0.12702,0.005198230468149713,0.072815,0.0005925791086428859
61,0.12636,0.005154260373710278,0.072015,0.000564490921096168
62,0.12610000000000002,0.005283937925449158,0.07141499999999999,0.0005446558546458512
63,0.12602,0.005268548187119478,0.07061500000000001,0.00043174066289845565
64,0.12596,0.005348495115450696,0.070055,0.0004662081080376016
65,0.12584,0.005066596490742088,0.06953000000000001,0.0006118414827387903
