,test-merror-mean,test-merror-std,train-merror-mean,train-merror-std
0,0.1955,0.003049590136395384,0.1756128,0.0029046656537371016
1,0.1887,0.0028870400066504124,0.16797499999999999,0.00315634681237661
2,0.1847,0.002754087870784085,0.1624124,0.003085981633127456
3,0.18235,0.004276680956068623,0.160175,0.0034491412264504337
4,0.17995,0.0038871583451153655,0.157625,0.002270415732855982
5,0.18005,0.0029385370509830253,0.15616239999999998,0.002444809816734212
6,0.17889999999999998,0.002586503431275515,0.1546502,0.0024193392817048226
7,0.17724999999999996,0.0027064737205448742,0.15197500000000003,0.002053274847651924
8,0.1761,0.0029983328701129845,0.1500626,0.0019977549999937397
9,0.1748,0.002675817632051926,0.14831239999999998,0.0017933558040723534
10,0.1739,0.00217140507506084,0.1461124,0.001971730874130647
11,0.17275000000000001,0.0015329709716755805,0.144175,0.0019551214796017214
12,0.173,0.0018303005217723013,0.1421,0.0016521312296545888
13,0.1713,0.0019583156027566054,0.1402626,0.0017819890684288666
14,0.17065000000000002,0.001699999999999992,0.1384126,0.002094765533418956
15,0.16830000000000003,0.002164486082191338,0.1353874,0.0015618106927537683
16,0.16720000000000002,0.0030959651160825464,0.1329248,0.0016997412038307503
17,0.1662,0.0030634947364080807,0.1313624,0.0013456866797289756
18,0.1659,0.004054626986542662,0.12906279999999998,0.0009626591089269352
19,0.16605,0.003864582771787923,0.127975,0.001336146548848589
20,0.16565000000000002,0.004223742416388579,0.1261378,0.0011947772009877
21,0.16535000000000002,0.003273377460666585,0.12432480000000001,0.0013274901732216334
22,0.16395,0.002436185543015969,0.12227479999999999,0.0014729978139834436
23,0.16240000000000002,0.0030315012782448263,0.12028760000000001,0.0014372822408977315
24,0.16130000000000003,0.003600000000000003,0.11878740000000002,0.001614108125250594
25,0.16095,0.004106093033529565,0.116313,0.0019921721813136554
26,0.15985,0.004176122603564224,0.1143874,0.0014841673221035459
27,0.15889999999999999,0.004232611487013665,0.1127502,0.0014661344276702608
28,0.15810000000000002,0.004137027918687524,0.11082499999999999,0.0013142441173541548
29,0.15715,0.004718580294961615,0.1083624,0.0016962083126786068
30,0.1556,0.0034698703145794973,0.10635019999999999,0.0019358906374069768
31,0.15510000000000002,0.003945250308915777,0.10493759999999999,0.0023688974312958333
32,0.15465,0.003487836005319061,0.1029248,0.0024479343455248138
33,0.15345,0.0039730341050637896,0.10100020000000001,0.0015896894539500451
34,0.1535,0.0036159369463529124,0.10003759999999999,0.0012560871944256096
35,0.1532,0.003526329536501094,0.0991876,0.0012677786242085035
36,0.15250000000000002,0.003650342449688799,0.0977624,0.0008620920136505171
37,0.15219999999999997,0.003976179070414212,0.0966626,0.0009359714952924575
38,0.152,0.003827531841800931,0.09548759999999999,0.0008296174057961896
39,0.15089999999999998,0.0035092734290733205,0.09403779999999999,0.0008878358857356443
40,0.15055000000000002,0.003454706934024943,0.0929496,0.0011499934956337807
41,0.14950000000000002,0.0034095454242464673,0.09193760000000001,0.0014508144747003284
42,0.14924999999999997,0.0034713109915419597,0.090975,0.001606510255180468
43,0.14989999999999998,0.00333766385365573,0.09017499999999999,0.0017271617179639004
44,0.14914999999999998,0.0034770677301427452,0.0890378,0.0016034619297008595
45,0.14845,0.0037296112397943067,0.08772519999999999,0.0014440819090342464
46,0.14819999999999997,0.0037662979170532997,0.08678759999999999,0.001686755062242293
47,0.14794999999999997,0.003931920650267503,0.08582500000000001,0.0015915048224871926
48,0.1478,0.003864582771787923,0.08476239999999999,0.0014374682744325129
49,0.14764999999999998,0.003907044919117264,0.083825,0.0012411386707374826
50,0.14725,0.00416833300013327,0.08336239999999999,0.0008707310951149043
51,0.1473,0.004305229378325856,0.082275,0.0010389598644798548
52,0.14709999999999998,0.0033896902513356614,0.0816626,0.00099244276409272
53,0.14679999999999999,0.003672192805395711,0.0807252,0.0007970085068554803
54,0.14659999999999998,0.0032310988842807055,0.0800748,0.0008751172264331208
55,0.14684999999999998,0.003527038417709683,0.07885020000000001,0.0013243574139936713
56,0.14655,0.003536947836765482,0.07815000000000001,0.0017038449459971382
57,0.1462,0.004081666326391713,0.0773628,0.0019361902179279805
58,0.14614999999999997,0.0034154062715876163,0.0767002,0.001715873002293581
59,0.14619999999999997,0.0036721928053957114,0.0758124,0.0018892392754757139
60,0.14579999999999999,0.00350856095856977,0.074625,0.0017806143883502719
61,0.14529999999999998,0.003454706934024943,0.07399979999999999,0.0016423307096927863
62,0.14525000000000002,0.003971775421647104,0.0732,0.0019595886302997377
63,0.1452,0.003547534355013355,0.0725748,0.0017433853733469285
64,0.14495,0.004023058537978285,0.0716624,0.0017148127128056862
65,0.14445000000000002,0.00391599284984025,0.0708,0.0017510782963648423
66,0.1439,0.003746998799039035,0.07032479999999999,0.0016043978808263218
67,0.14355,0.003658551625985335,0.0695624,0.0014597859569128585
68,0.14375,0.003574213200132295,0.06911239999999999,0.0012582021459209144
69,0.14345000000000002,0.003544009029333862,0.06862520000000001,0.0013691786442973782
70,0.1429,0.0036932370625238705,0.0678876,0.0012883264493132188
71,0.143,0.003952847075210466,0.06733739999999999,0.0013232696777301287
72,0.14215,0.004164132562731395,0.0665,0.001389203944710781
73,0.1417,0.004029267923581148,0.06598760000000001,0.0011751394130059627
74,0.14185,0.003992492955535419,0.0652624,0.001357553917897922
75,0.14165,0.00418210473326529,0.0648752,0.0013020032872462358
76,0.14165,0.004267903466574652,0.0643748,0.001220373942691337
