,test-merror-mean,test-merror-std,train-merror-mean,train-merror-std
0,0.21863000000000002,0.008444560379321118,0.2163048,0.004826746788469433
1,0.2056,0.006922210629560471,0.203745,0.004279706485262745
2,0.20524,0.004843077533965361,0.2037798,0.0038295083966483202
3,0.20152,0.003986928642451478,0.2009876,0.0036742023134280445
4,0.19856000000000001,0.004102121402396564,0.1975848,0.002357828780891435
5,0.19884,0.0021912097115520507,0.19741000000000003,0.0025208431129286842
6,0.19765000000000002,0.004142583734820571,0.1961996,0.0024015068269734314
7,0.19678,0.004244243159857836,0.19538519999999998,0.002912488379375955
8,0.19485999999999998,0.004904732408602944,0.1935848,0.0018118179157961785
9,0.1936,0.0048206845986851305,0.1923898,0.0017215512074870102
10,0.19271,0.00458610946227846,0.19128,0.0019078830152815965
11,0.19244,0.0042671301831558915,0.1905076,0.0016471243547467767
12,0.1911,0.0045826848026020795,0.1893378,0.000706627596404214
13,0.19007999999999997,0.004536915251577887,0.18855239999999998,0.0007953179489990187
14,0.18916,0.00433490484324627,0.1874248,0.000854418024154457
15,0.18786,0.004317337142267212,0.1860348,0.0010293136353901038
16,0.18687,0.0039011024082943545,0.18441760000000001,0.0009988826958156824
17,0.18592999999999998,0.00330765778157294,0.18330959999999996,0.0008452532401594199
18,0.18451,0.0033468492646069395,0.1821224,0.00024719352742335124
19,0.18346,0.0037339523296367923,0.18074719999999997,0.000926562766357466
20,0.18202999999999997,0.0034309765373724175,0.1794072,0.0008227056338691277
21,0.18079,0.0035619376749179608,0.1783628,0.00040732365509505824
22,0.17958000000000002,0.004026983983082123,0.1772376,0.0008801535320613135
23,0.17829,0.003940228419774669,0.1761326,0.0006638363051234867
24,0.17751,0.003853362168288877,0.1754702,0.0006931970571201218
25,0.17668,0.0036072981579015674,0.17456480000000002,0.00046366858854143296
26,0.1758,0.003873112443500708,0.17318,0.0003425603596448374
27,0.17519999999999997,0.00363826881909515,0.172235,0.00036848012158052453
28,0.17445,0.0033729808775028606,0.1715026,0.0003119247345113864
29,0.17370000000000002,0.0037245133910351323,0.17062,0.00044744295725823914
30,0.17305,0.0037523326078587457,0.16976739999999998,0.0004375598701892152
31,0.17223,0.0037434743220703397,0.16897479999999998,0.00032896832674286574
32,0.17119,0.003350731263470707,0.1674776,0.0007030111236673268
33,0.17042000000000002,0.0031874127439037443,0.16682740000000001,0.00019481539980197273
34,0.16962,0.00298238159865568,0.1660674,0.00042033158339577366
35,0.16889,0.0029613172744574322,0.1653024,0.0008282469679992777
36,0.16818000000000002,0.003498371049502896,0.16411979999999998,0.0005422344142527283
37,0.16762000000000002,0.0031506507264373175,0.16329979999999997,0.00031180532388014673
38,0.1671,0.0032238176127070165,0.16294499999999998,0.000491363002270223
39,0.16627999999999998,0.003298878597341829,0.162155,0.00038761785304601256
40,0.1655,0.0031489680849446492,0.16114259999999997,0.00027881291218305996
41,0.16476000000000002,0.002820886385517861,0.16038959999999997,0.0003354355973953803
42,0.16421999999999998,0.0027561930266220528,0.1596676,0.00033500244775225025
43,0.16364,0.002915373046455632,0.1587824,0.00036233829496755974
44,0.16326000000000002,0.002555464732685622,0.1583176,0.0002787095979689274
45,0.16246999999999998,0.002524598978055718,0.1574776,0.0001621870525041977
46,0.16163999999999998,0.002566593072537988,0.1564924,0.0002862534541276296
47,0.16125,0.0023454210709380045,0.15587,0.0004127439884480431
48,0.1607,0.002238972978845432,0.155155,0.000470762785275132
49,0.16002,0.0022524653160481715,0.1544698,0.0004799901665659443
50,0.15923,0.002044896085379395,0.1536202,0.00042202435948651034
51,0.15868,0.0019270703152713463,0.15293980000000001,0.00047028306369674763
52,0.15811999999999998,0.0021179235113667413,0.15228740000000002,0.000484329474634778
53,0.15746,0.00204362423160423,0.1515278,0.0006259541197244409
54,0.15675,0.0022047675614449737,0.15091519999999997,0.0006999261103859487
55,0.15628999999999998,0.0021242410409367395,0.150345,0.00044606636277575866
