0,"{'colsample_bytree': 0.8, 'subsample': 0.8}",0.9116,[0.908569 0.913680 0.914668 0.909706 0.911377]
0,"{'colsample_bytree': 0.8, 'subsample': 0.9}",0.9116646,[0.908759 0.913110 0.915314 0.910219 0.910921]
0,"{'colsample_bytree': 0.9, 'subsample': 0.8}",0.9113416,[0.908493 0.913015 0.914592 0.909497 0.911111]
0,"{'colsample_bytree': 0.9, 'subsample': 0.9}",0.9117748,[ 0.909101 0.913433 0.914953 0.910276 0.911111 ]
0,"{'colsample_bytree': 0.9, 'subsample': 1}",0.9098362525,[ 0.90824607  0.91077198  0.91263446  0.90818557  0.90934317]
0,"{'colsample_bytree': 1, 'subsample': 0.8}",0.9115010947,[ 0.9087782   0.91288152  0.91462997  0.90993405  0.91128174]
0,"{'colsample_bytree': 1, 'subsample': 0.9}",0.9115505078,[ 0.90927232  0.91301456  0.91491505  0.91006709  0.9104835 ]
,"{'colsample_bytree': 1, 'subsample': 1}",0.9093042,[ 0.906840 0.909879 0.912520 0.908661 0.908621 ]
