,test-merror-mean,test-merror-std,train-merror-mean,train-merror-std
0,0.23150000000000004,0.006892024376045105,0.213325,0.005961648262016134
1,0.21739999999999998,0.004726520919238594,0.1991,0.004014349262333812
2,0.21389999999999998,0.004247352116319064,0.19704999999999998,0.0027586228448267434
3,0.20790000000000003,0.0017146428199482262,0.19322499999999998,0.0023390703281432113
4,0.2063,0.00265706605111728,0.19115,0.001917680891076508
5,0.2052,0.0038807215823864435,0.1898,0.0015423196815187148
6,0.2036,0.0031999999999999928,0.188425,0.0006103277807866802
7,0.2037,0.0022045407685048497,0.186425,0.001665082580534669
8,0.20379999999999998,0.002731300056749525,0.184975,0.0015419143945109303
9,0.2016,0.0032465366161495753,0.181975,0.0020712315177208044
10,0.2,0.0028106938645110413,0.18109999999999998,0.0021130546609115495
11,0.19860000000000003,0.002870540018881467,0.17957499999999998,0.0014439529078193656
12,0.19780000000000003,0.003558089374931442,0.176425,0.0010142731387550441
13,0.19740000000000002,0.002709243436828816,0.17404999999999998,0.00148660687473185
14,0.197,0.002569046515733028,0.172125,0.0009746794344808972
15,0.19600000000000004,0.003687817782917158,0.170325,0.000796868872525462
16,0.1945,0.0040000000000000036,0.16797499999999999,0.001367936402030452
17,0.19380000000000003,0.004354308211415452,0.16585,0.0006910137480542589
18,0.19280000000000003,0.004118252056394803,0.1639,0.0009855201672213515
19,0.1917,0.005741080037762934,0.1614,0.0007044501401802644
20,0.191,0.004593473631142345,0.159375,0.0008696263565463099
21,0.19,0.00420713679359253,0.157375,0.000707106781186549
22,0.1896,0.00458693797647189,0.156025,0.0012854960132182441
23,0.18780000000000002,0.003906404996924926,0.154525,0.0008674675786448731
24,0.1879,0.004576024475459024,0.152675,0.001221167474181986
25,0.187,0.005477225575051666,0.15075000000000002,0.0013181426326464027
26,0.1852,0.006415605972938182,0.148775,0.001358767824170119
27,0.18439999999999998,0.005756735185849707,0.147225,0.001770240096710047
28,0.1838,0.0059799665550904265,0.146,0.0022472205054244253
29,0.1824,0.006836665854054891,0.14425000000000002,0.0024341322889276087
30,0.1825,0.0064575537163851825,0.14289999999999997,0.0026474043892084193
31,0.1806,0.006183849933496121,0.1407,0.0028069111136621305
32,0.18050000000000002,0.006220932405998313,0.13904999999999998,0.0029032309587767907
33,0.17919999999999997,0.005573149917237106,0.137575,0.0027879203718901304
34,0.178,0.006123724356957937,0.13625,0.0025592967784139496
35,0.17779999999999999,0.007075309180523484,0.134375,0.002109502310972898
36,0.1764,0.007275987905432491,0.13235000000000002,0.002305428376679705
37,0.17619999999999997,0.006136774397026494,0.1312,0.0021803096110415165
38,0.1741,0.006763135367564359,0.1291,0.00280334621479403
39,0.17419999999999997,0.007413501197140249,0.127375,0.002427704677262044
40,0.1733,0.007580237463298885,0.12517499999999998,0.002774436879801018
41,0.1718,0.007788452991448295,0.123725,0.0021699654375127706
42,0.17220000000000002,0.007698051701567086,0.12235,0.002276785014005493
43,0.17070000000000002,0.008582540416450126,0.12069999999999999,0.0022701872169492952
