    learning_rate =0.1,
    n_estimators=1000,
    max_depth=5,
    min_child_weight=1,
    gamma=0,
    subsample=0.8,
    colsample_bytree=0.8,
    objective='multi:softmax',
    nthread=24,
    scale_pos_weight=1,
    seed=27
[362]	train-merror:0.097572+0.000328105	test-merror:0.109934+0.000656498
[363]	train-merror:0.0975104+0.000275858	test-merror:0.109793+0.000746668
[364]	train-merror:0.0973858+0.00031064	test-merror:0.109717+0.0007573
[365]	train-merror:0.097331+0.000298733	test-merror:0.10966+0.000805456
[366]	train-merror:0.0972708+0.000284192	test-merror:0.109645+0.000786002
[367]	train-merror:0.0971282+0.000271282	test-merror:0.10955+0.000760422
[368]	train-merror:0.0970692+0.000282562	test-merror:0.109504+0.000830861
[369]	train-merror:0.097001+0.000272409	test-merror:0.109508+0.000778959
[370]	train-merror:0.0969278+0.000267922	test-merror:0.109474+0.000797225
[371]	train-merror:0.0968642+0.000266737	test-merror:0.109463+0.00077258
[372]	train-merror:0.096792+0.000287381	test-merror:0.109409+0.000757645
[373]	train-merror:0.0966958+0.000315235	test-merror:0.109273+0.000769959
[374]	train-merror:0.096655+0.000329037	test-merror:0.109235+0.000759199
[375]	train-merror:0.0965924+0.000311237	test-merror:0.109212+0.000749254
[376]	train-merror:0.0964934+0.000283793	test-merror:0.109181+0.000740114
[377]	train-merror:0.0964394+0.000295717	test-merror:0.109147+0.000739581
[378]	train-merror:0.096377+0.000291842	test-merror:0.10909+0.000744834
[379]	train-merror:0.0963502+0.000272557	test-merror:0.109075+0.000758506
[380]	train-merror:0.0963218+0.000287521	test-merror:0.109029+0.000794592
[381]	train-merror:0.0962332+0.000295662	test-merror:0.108953+0.000742061
[382]	train-merror:0.09616+0.000297991	test-merror:0.108862+0.000743966
[383]	train-merror:0.0961088+0.000310687	test-merror:0.108801+0.000720438
[384]	train-merror:0.0960686+0.000325294	test-merror:0.108797+0.000821767
[385]	train-merror:0.0960354+0.000313853	test-merror:0.108721+0.000834496
[386]	train-merror:0.0959614+0.000337719	test-merror:0.108714+0.000858615
[387]	train-merror:0.0958966+0.000316883	test-merror:0.10874+0.000787765
[388]	train-merror:0.0958454+0.000302384	test-merror:0.108687+0.000802637
[389]	train-merror:0.0957952+0.000275392	test-merror:0.108615+0.000801881
[390]	train-merror:0.095758+0.000296699	test-merror:0.108562+0.000805152
[391]	train-merror:0.095684+0.000280234	test-merror:0.108509+0.000812223
[392]	train-merror:0.0956326+0.000251143	test-merror:0.108444+0.000819603
[393]	train-merror:0.0955764+0.000246728	test-merror:0.108414+0.000848652
[394]	train-merror:0.0954958+0.000278404	test-merror:0.108395+0.000788589
[395]	train-merror:0.0954522+0.000311056	test-merror:0.108417+0.000742373
[396]	train-merror:0.095373+0.000293881	test-merror:0.108334+0.000813626
[397]	train-merror:0.0953132+0.000282647	test-merror:0.108357+0.000802475
[398]	train-merror:0.0952802+0.000310841	test-merror:0.108243+0.000859976
[399]	train-merror:0.0951726+0.000342676	test-merror:0.108201+0.000852539
[400]	train-merror:0.0951298+0.000335602	test-merror:0.108136+0.000879714
[401]	train-merror:0.0950672+0.000330588	test-merror:0.108106+0.000811583
[402]	train-merror:0.0950292+0.000336003	test-merror:0.108098+0.000832746
[403]	train-merror:0.0949826+0.000331836	test-merror:0.108129+0.000818069
[404]	train-merror:0.0949492+0.000314865	test-merror:0.108098+0.000823242
[405]	train-merror:0.0948924+0.000315062	test-merror:0.10811+0.000767242
[406]	train-merror:0.0947754+0.000375127	test-merror:0.107999+0.000790053
[407]	train-merror:0.0947554+0.000314617	test-merror:0.10792+0.000788315
[408]	train-merror:0.0947012+0.000341581	test-merror:0.107901+0.000787398
[409]	train-merror:0.0946634+0.00034076	test-merror:0.107916+0.00076901
[410]	train-merror:0.0945816+0.000346634	test-merror:0.107825+0.000794791
[411]	train-merror:0.0945114+0.000358939	test-merror:0.107779+0.000706534
[412]	train-merror:0.0944002+0.000346601	test-merror:0.107775+0.000662596
[413]	train-merror:0.0943736+0.000367863	test-merror:0.107764+0.000634316
[414]	train-merror:0.0942908+0.000370509	test-merror:0.107714+0.000663054
[415]	train-merror:0.0942726+0.000370883	test-merror:0.107737+0.000704324
[416]	train-merror:0.0942092+0.000381647	test-merror:0.107695+0.000723858
[417]	train-merror:0.0941606+0.00036997	test-merror:0.107619+0.000725949
[418]	train-merror:0.0940682+0.000374302	test-merror:0.10765+0.000756632
[419]	train-merror:0.0940276+0.000384778	test-merror:0.107562+0.000773549
[420]	train-merror:0.093982+0.000372837	test-merror:0.107558+0.000766903
[421]	train-merror:0.0938774+0.000355342	test-merror:0.107482+0.000779031
[422]	train-merror:0.0938424+0.000329026	test-merror:0.107437+0.000769476
[423]	train-merror:0.0937328+0.000363037	test-merror:0.107425+0.000720471
[424]	train-merror:0.0936732+0.000389325	test-merror:0.107425+0.000659758
[425]	train-merror:0.0936428+0.000383902	test-merror:0.107444+0.000655146
[426]	train-merror:0.0935846+0.000383402	test-merror:0.10738+0.000645765
[427]	train-merror:0.093506+0.000392804	test-merror:0.10727+0.000667352
[428]	train-merror:0.093425+0.000430668	test-merror:0.10722+0.00062848
[429]	train-merror:0.0933726+0.000420753	test-merror:0.107209+0.000594609
[430]	train-merror:0.093333+0.000386813	test-merror:0.107197+0.000579677
[431]	train-merror:0.0932464+0.000402207	test-merror:0.107091+0.000652272
[432]	train-merror:0.093179+0.000392106	test-merror:0.107087+0.000666971
[433]	train-merror:0.0931446+0.000407292	test-merror:0.107023+0.000671575
[434]	train-merror:0.093081+0.000439185	test-merror:0.106992+0.00067739
[435]	train-merror:0.093047+0.000454618	test-merror:0.106962+0.00071902
[436]	train-merror:0.0929728+0.000439555	test-merror:0.106928+0.000664876
[437]	train-merror:0.0929158+0.000427138	test-merror:0.106931+0.000657699
[438]	train-merror:0.0928808+0.000435459	test-merror:0.106909+0.000703823
[439]	train-merror:0.0928122+0.000431803	test-merror:0.10681+0.000661887
[440]	train-merror:0.0927266+0.000402266	test-merror:0.106779+0.000646942
[441]	train-merror:0.0926554+0.000376613	test-merror:0.106776+0.000642909
[442]	train-merror:0.092607+0.000359777	test-merror:0.106726+0.000640082
[443]	train-merror:0.0925786+0.000362939	test-merror:0.106677+0.000646071
[444]	train-merror:0.092512+0.000372858	test-merror:0.10665+0.000647355
[445]	train-merror:0.0924492+0.000366452	test-merror:0.106608+0.000679173
[446]	train-merror:0.0923988+0.0003811	test-merror:0.106593+0.00068026
[447]	train-merror:0.0923256+0.000391526	test-merror:0.10657+0.000658007
[448]	train-merror:0.092296+0.000374244	test-merror:0.106517+0.000700434
[449]	train-merror:0.0922468+0.000416254	test-merror:0.10649+0.000715311
[450]	train-merror:0.092202+0.000372789	test-merror:0.106464+0.00067733
[451]	train-merror:0.092148+0.000361701	test-merror:0.106445+0.000648456
[452]	train-merror:0.0920636+0.000345371	test-merror:0.106395+0.000675273
[453]	train-merror:0.0919864+0.000340953	test-merror:0.106395+0.000627598
[454]	train-merror:0.0919236+0.000332324	test-merror:0.106331+0.000656954
[455]	train-merror:0.0918876+0.000349498	test-merror:0.106315+0.00061638
[456]	train-merror:0.091826+0.00036343	test-merror:0.106293+0.000668281
[457]	train-merror:0.091782+0.000332072	test-merror:0.106243+0.000686214
[458]	train-merror:0.0917146+0.000310221	test-merror:0.106182+0.000700691
[459]	train-merror:0.091667+0.000322743	test-merror:0.106121+0.000679053
[460]	train-merror:0.0916072+0.000318736	test-merror:0.106053+0.000701262
[461]	train-merror:0.091537+0.000300177	test-merror:0.106049+0.000692508
[462]	train-merror:0.0914932+0.000311117	test-merror:0.106026+0.000723566
[463]	train-merror:0.0914392+0.000326304	test-merror:0.106042+0.000766987
[464]	train-merror:0.091403+0.000313697	test-merror:0.105996+0.000750032
[465]	train-merror:0.0913526+0.000337592	test-merror:0.105973+0.000711353
[466]	train-merror:0.091321+0.000343908	test-merror:0.105916+0.000732555
[467]	train-merror:0.091249+0.000341795	test-merror:0.105878+0.000719612
[468]	train-merror:0.0912244+0.000337828	test-merror:0.105802+0.000682738
[469]	train-merror:0.0911636+0.00036004	test-merror:0.10573+0.000582408
[470]	train-merror:0.0911444+0.00036048	test-merror:0.105631+0.000657827
[471]	train-merror:0.0910544+0.000351337	test-merror:0.105635+0.000685185
[472]	train-merror:0.0910096+0.000341277	test-merror:0.105582+0.000676498
[473]	train-merror:0.0909554+0.000361414	test-merror:0.10554+0.000652686
[474]	train-merror:0.090866+0.000314409	test-merror:0.105506+0.00070843
[475]	train-merror:0.090832+0.000322325	test-merror:0.105502+0.000731981
[476]	train-merror:0.0907746+0.00030429	test-merror:0.105517+0.000760785
[477]	train-merror:0.090699+0.000311851	test-merror:0.105517+0.000735485
[478]	train-merror:0.0906464+0.000332088	test-merror:0.105506+0.00075617
[479]	train-merror:0.0906038+0.00032614	test-merror:0.105517+0.00080846
[480]	train-merror:0.0905744+0.00033716	test-merror:0.105544+0.000772045
[481]	train-merror:0.0905494+0.000338105	test-merror:0.105449+0.000803131
[482]	train-merror:0.0904844+0.000329242	test-merror:0.105464+0.000815608
[483]	train-merror:0.0904126+0.00035407	test-merror:0.105437+0.000813113
[484]	train-merror:0.0903614+0.000363877	test-merror:0.105418+0.000808398
[485]	train-merror:0.0903016+0.000381995	test-merror:0.105373+0.000873904
[486]	train-merror:0.0902686+0.000382684	test-merror:0.105281+0.000802925
[487]	train-merror:0.0902142+0.000364794	test-merror:0.105274+0.000798579
[488]	train-merror:0.0901886+0.000327058	test-merror:0.105331+0.000841286
[489]	train-merror:0.0901306+0.000316949	test-merror:0.105297+0.000828505
[490]	train-merror:0.0900868+0.000294187	test-merror:0.105259+0.000815151
[491]	train-merror:0.0900318+0.000334676	test-merror:0.105213+0.000773652
[492]	train-merror:0.0899966+0.000336619	test-merror:0.105194+0.000772158
[493]	train-merror:0.0899756+0.000327444	test-merror:0.105236+0.000770042
[494]	train-merror:0.0899198+0.000343659	test-merror:0.105175+0.000789084
[495]	train-merror:0.089839+0.000355751	test-merror:0.105148+0.000730806
[496]	train-merror:0.0897886+0.000340452	test-merror:0.105175+0.000814743
[497]	train-merror:0.0897536+0.000309482	test-merror:0.105126+0.000833803
[498]	train-merror:0.089701+0.000311115	test-merror:0.105076+0.000841029
[499]	train-merror:0.0896526+0.000312236	test-merror:0.105069+0.000880633
[500]	train-merror:0.089587+0.000336314	test-merror:0.104989+0.000860463
[501]	train-merror:0.0895518+0.000337033	test-merror:0.104977+0.000848737
[502]	train-merror:0.0894902+0.00035565	test-merror:0.105004+0.000854789
[503]	train-merror:0.0894256+0.000362408	test-merror:0.104932+0.00087271
[504]	train-merror:0.0893864+0.00038683	test-merror:0.104856+0.000928818
[505]	train-merror:0.08936+0.000393909	test-merror:0.104803+0.000908319
[506]	train-merror:0.0893192+0.000369526	test-merror:0.104799+0.000954579
[507]	train-merror:0.0892932+0.000351589	test-merror:0.104814+0.000948707
[508]	train-merror:0.089243+0.000349653	test-merror:0.104795+0.000966351
[509]	train-merror:0.0892022+0.000378007	test-merror:0.104765+0.0010055
[510]	train-merror:0.0891422+0.00037129	test-merror:0.1047+0.00100258
[511]	train-merror:0.089109+0.000374156	test-merror:0.104681+0.000984926
[512]	train-merror:0.0890502+0.000391129	test-merror:0.10462+0.00101278
[513]	train-merror:0.089018+0.000397125	test-merror:0.104597+0.00101101
[514]	train-merror:0.0889162+0.000391111	test-merror:0.104555+0.00104416
[515]	train-merror:0.0888592+0.000364035	test-merror:0.104559+0.000989066
[516]	train-merror:0.0888298+0.000381997	test-merror:0.104548+0.000981989
[517]	train-merror:0.0887706+0.000389793	test-merror:0.104533+0.000964137
[518]	train-merror:0.0887698+0.000392156	test-merror:0.104533+0.000972191
[519]	train-merror:0.0887146+0.000381514	test-merror:0.10446+0.00098207
[520]	train-merror:0.088652+0.000369458	test-merror:0.104434+0.000969151
[521]	train-merror:0.088592+0.00036093	test-merror:0.104419+0.000991792
[522]	train-merror:0.0885454+0.000352995	test-merror:0.104358+0.00100607
[523]	train-merror:0.0885074+0.000318374	test-merror:0.104301+0.00103341
[524]	train-merror:0.088479+0.000323679	test-merror:0.104274+0.00101484
[525]	train-merror:0.088459+0.000330041	test-merror:0.104232+0.00103367
[526]	train-merror:0.0883934+0.000300932	test-merror:0.104206+0.00104633
[527]	train-merror:0.0883224+0.000282518	test-merror:0.104156+0.000994207
[528]	train-merror:0.0882736+0.000305967	test-merror:0.104156+0.00101178
[529]	train-merror:0.0882232+0.000319416	test-merror:0.104122+0.000984428
[530]	train-merror:0.088171+0.000330214	test-merror:0.104111+0.000999453
[531]	train-merror:0.0881206+0.00035361	test-merror:0.104096+0.000980874
[532]	train-merror:0.0880684+0.000321866	test-merror:0.104096+0.000964768
[533]	train-merror:0.0880142+0.000325505	test-merror:0.10405+0.000951724
[534]	train-merror:0.0879678+0.000315082	test-merror:0.104012+0.00095725
[535]	train-merror:0.0879086+0.000317969	test-merror:0.104023+0.00101804
[536]	train-merror:0.087887+0.000315315	test-merror:0.103993+0.00103609
[537]	train-merror:0.0878556+0.000312148	test-merror:0.103944+0.00102466
[538]	train-merror:0.087827+0.000318251	test-merror:0.103978+0.00101492
[539]	train-merror:0.087768+0.000328602	test-merror:0.103928+0.0010617
[540]	train-merror:0.0877348+0.000353245	test-merror:0.103894+0.00109076
[541]	train-merror:0.087712+0.000339943	test-merror:0.103864+0.00108826
[542]	train-merror:0.0876588+0.000339424	test-merror:0.103894+0.00108645
[543]	train-merror:0.0876068+0.000347956	test-merror:0.10383+0.0010807
[544]	train-merror:0.0875516+0.000362653	test-merror:0.103868+0.00105028
[545]	train-merror:0.0875202+0.000365575	test-merror:0.103814+0.00103351
[546]	train-merror:0.0874614+0.000395204	test-merror:0.10383+0.0010068
[547]	train-merror:0.0874296+0.000390607	test-merror:0.103803+0.00101587
[548]	train-merror:0.087391+0.000401353	test-merror:0.103731+0.00100419
[549]	train-merror:0.0873396+0.000409574	test-merror:0.103704+0.0010561
[550]	train-merror:0.0872864+0.000451476	test-merror:0.103624+0.00107516
[551]	train-merror:0.087252+0.000462538	test-merror:0.103621+0.0010807
[552]	train-merror:0.0871846+0.00043516	test-merror:0.103583+0.00106726
[553]	train-merror:0.087139+0.000425618	test-merror:0.103529+0.00109115
[554]	train-merror:0.0871334+0.000412231	test-merror:0.103503+0.00111399
[555]	train-merror:0.0871078+0.00040995	test-merror:0.10351+0.0010977
[556]	train-merror:0.087065+0.00040089	test-merror:0.103507+0.00114986
[557]	train-merror:0.0870374+0.000402559	test-merror:0.103529+0.00115118
[558]	train-merror:0.0870174+0.000404143	test-merror:0.103484+0.00113847
[559]	train-merror:0.0869806+0.000412172	test-merror:0.103514+0.00113971
[560]	train-merror:0.0869444+0.000405568	test-merror:0.103507+0.0011297
[561]	train-merror:0.0868816+0.000404978	test-merror:0.103499+0.00109614
[562]	train-merror:0.0868482+0.000376995	test-merror:0.10345+0.00114544
[563]	train-merror:0.0867896+0.000404665	test-merror:0.103453+0.00118146
[564]	train-merror:0.0867608+0.000398048	test-merror:0.103381+0.00119791
[565]	train-merror:0.0867258+0.000418358	test-merror:0.103343+0.00124903
[566]	train-merror:0.0866822+0.000433448	test-merror:0.10332+0.0012312
[567]	train-merror:0.0866468+0.000422095	test-merror:0.103324+0.00122568
[568]	train-merror:0.0865766+0.000391302	test-merror:0.103271+0.0011949
[569]	train-merror:0.0865272+0.000410298	test-merror:0.103218+0.00120094
[570]	train-merror:0.086475+0.000412114	test-merror:0.103221+0.00120989
[571]	train-merror:0.0864484+0.000416265	test-merror:0.103229+0.00121995
[572]	train-merror:0.086438+0.000425587	test-merror:0.103233+0.00124258
[573]	train-merror:0.0863702+0.000429596	test-merror:0.103221+0.00127408
[574]	train-merror:0.0863074+0.000423513	test-merror:0.103157+0.00127363
[575]	train-merror:0.0862714+0.000451663	test-merror:0.10313+0.00127166
[576]	train-merror:0.0862374+0.000469389	test-merror:0.103058+0.00122337
[577]	train-merror:0.0861936+0.000443902	test-merror:0.103096+0.00122151
[578]	train-merror:0.0861422+0.00044737	test-merror:0.103047+0.0012091
[579]	train-merror:0.086091+0.000491051	test-merror:0.103062+0.00121388
[580]	train-merror:0.0860454+0.000494462	test-merror:0.103005+0.00126517
[581]	train-merror:0.0860112+0.000493974	test-merror:0.102978+0.00125394
[582]	train-merror:0.0859988+0.000493554	test-merror:0.102967+0.0011979
[583]	train-merror:0.0859806+0.000479115	test-merror:0.102967+0.00120488
[584]	train-merror:0.085916+0.000500765	test-merror:0.102959+0.0012077
[585]	train-merror:0.0858458+0.000516823	test-merror:0.102944+0.00117609
[586]	train-merror:0.085824+0.000519853	test-merror:0.102955+0.00120951
[587]	train-merror:0.0857814+0.000540139	test-merror:0.102948+0.00123661
[588]	train-merror:0.0857556+0.000515223	test-merror:0.102879+0.00119539
[589]	train-merror:0.0857214+0.0005229	test-merror:0.102902+0.00119308
[590]	train-merror:0.085692+0.000525337	test-merror:0.102883+0.00115576
[591]	train-merror:0.0856414+0.000526561	test-merror:0.102929+0.00109034
[592]	train-merror:0.085579+0.000533964	test-merror:0.102891+0.00110194
[593]	train-merror:0.085543+0.000550419	test-merror:0.102845+0.00110287
[594]	train-merror:0.0855016+0.000567697	test-merror:0.102864+0.00112318
[595]	train-merror:0.0854638+0.000541726	test-merror:0.102834+0.00109997
[596]	train-merror:0.085436+0.000550059	test-merror:0.102822+0.00107956
[597]	train-merror:0.0853696+0.000553316	test-merror:0.102796+0.00109239
[598]	train-merror:0.0852994+0.000554033	test-merror:0.102712+0.00112676
[599]	train-merror:0.085237+0.000532129	test-merror:0.102663+0.00115091
[600]	train-merror:0.0852188+0.000535475	test-merror:0.10267+0.00115716
[601]	train-merror:0.0851626+0.000531474	test-merror:0.102632+0.00114722
[602]	train-merror:0.0850932+0.000507496	test-merror:0.102613+0.00118462
[603]	train-merror:0.0850478+0.000516858	test-merror:0.102613+0.00115066
[604]	train-merror:0.084999+0.000495792	test-merror:0.102636+0.00108512
[605]	train-merror:0.0849874+0.000504285	test-merror:0.102503+0.00109631
[606]	train-merror:0.084943+0.000482726	test-merror:0.10248+0.00111206
[607]	train-merror:0.0849128+0.000501588	test-merror:0.102442+0.00111802
[608]	train-merror:0.0848654+0.000489146	test-merror:0.102465+0.00112863
[609]	train-merror:0.0848338+0.000501837	test-merror:0.102396+0.00111821
[610]	train-merror:0.0848042+0.000501457	test-merror:0.102434+0.00108084
[611]	train-merror:0.084773+0.000517947	test-merror:0.102423+0.00108551
[612]	train-merror:0.0847028+0.000491318	test-merror:0.102389+0.00105851
[613]	train-merror:0.0846464+0.000486495	test-merror:0.102332+0.00106082
[614]	train-merror:0.0845876+0.000510959	test-merror:0.102294+0.00105433
[615]	train-merror:0.0845252+0.00051294	test-merror:0.10226+0.00102607
[616]	train-merror:0.0845144+0.000512973	test-merror:0.102225+0.00100839
[617]	train-merror:0.0844624+0.000504806	test-merror:0.102187+0.00104863
[618]	train-merror:0.0844224+0.000507304	test-merror:0.102168+0.00105132
[619]	train-merror:0.084355+0.000498222	test-merror:0.10213+0.0010674
[620]	train-merror:0.084316+0.000491002	test-merror:0.102092+0.00103749
[621]	train-merror:0.084237+0.000464966	test-merror:0.102062+0.00100194
[622]	train-merror:0.0841934+0.000473662	test-merror:0.102013+0.00100548
[623]	train-merror:0.084157+0.000467351	test-merror:0.101994+0.00100172
[624]	train-merror:0.0841448+0.00047663	test-merror:0.101978+0.000982859
[625]	train-merror:0.0840992+0.000471674	test-merror:0.101956+0.000995444
[626]	train-merror:0.0840584+0.000452452	test-merror:0.101918+0.000994126
[627]	train-merror:0.0839974+0.000463118	test-merror:0.101872+0.00100768
[628]	train-merror:0.0839652+0.000445769	test-merror:0.101868+0.000995178
[629]	train-merror:0.083928+0.000459943	test-merror:0.101876+0.000988446
[630]	train-merror:0.0838984+0.000442467	test-merror:0.101823+0.00101859
[631]	train-merror:0.0838788+0.00045961	test-merror:0.101804+0.00102171
[632]	train-merror:0.0838342+0.000450481	test-merror:0.101728+0.00103756
[633]	train-merror:0.0838084+0.000459232	test-merror:0.101728+0.00103198
[634]	train-merror:0.0837646+0.00044421	test-merror:0.101739+0.00104261
[635]	train-merror:0.0837228+0.000423617	test-merror:0.101735+0.000994208
[636]	train-merror:0.0836554+0.00045022	test-merror:0.101701+0.000988774
[637]	train-merror:0.0836184+0.000461061	test-merror:0.10164+0.00101307
[638]	train-merror:0.083567+0.000432597	test-merror:0.101602+0.00098795
[639]	train-merror:0.0835338+0.000434155	test-merror:0.101591+0.000966261
[640]	train-merror:0.0835036+0.000436336	test-merror:0.101538+0.000945481
[641]	train-merror:0.0834842+0.000459804	test-merror:0.101526+0.00092326
[642]	train-merror:0.08344+0.000460182	test-merror:0.101496+0.000883171
[643]	train-merror:0.0834158+0.000472206	test-merror:0.101461+0.000899694
[644]	train-merror:0.0833762+0.00045909	test-merror:0.101461+0.000917808
[645]	train-merror:0.0833124+0.0004383	test-merror:0.101446+0.000948357
[646]	train-merror:0.0833116+0.000422921	test-merror:0.101385+0.000957841
[647]	train-merror:0.0832668+0.000430928	test-merror:0.101401+0.000914182
[648]	train-merror:0.0832258+0.000430242	test-merror:0.101412+0.000965616
[649]	train-merror:0.0832098+0.000426292	test-merror:0.101389+0.000977256
[650]	train-merror:0.083168+0.000422027	test-merror:0.101363+0.000919302
[651]	train-merror:0.0831356+0.000422966	test-merror:0.101347+0.000891309
[652]	train-merror:0.0831016+0.000418556	test-merror:0.101294+0.000890158
[653]	train-merror:0.0830806+0.000413946	test-merror:0.101294+0.000956544
[654]	train-merror:0.083053+0.000411238	test-merror:0.101298+0.000911842
[655]	train-merror:0.083031+0.000421453	test-merror:0.101302+0.000914246
[656]	train-merror:0.0829978+0.000420601	test-merror:0.101294+0.00089791
[657]	train-merror:0.0829494+0.000403166	test-merror:0.101309+0.000865166
[658]	train-merror:0.082917+0.000410494	test-merror:0.10129+0.000915366
[659]	train-merror:0.0828706+0.0004256	test-merror:0.101271+0.000915051
[660]	train-merror:0.0828362+0.000415314	test-merror:0.101226+0.000881108
[661]	train-merror:0.0827878+0.000387143	test-merror:0.101165+0.000890531
[662]	train-merror:0.0826984+0.000411908	test-merror:0.101154+0.000861737
[663]	train-merror:0.0826548+0.000412749	test-merror:0.101112+0.000877578
[664]	train-merror:0.0826224+0.000418485	test-merror:0.101138+0.000892927
[665]	train-merror:0.08256+0.000388073	test-merror:0.101097+0.000918044
[666]	train-merror:0.0825438+0.000386529	test-merror:0.101085+0.0008938
[667]	train-merror:0.0825028+0.000397079	test-merror:0.101078+0.000889038
[668]	train-merror:0.082439+0.000368205	test-merror:0.1011+0.000862073
[669]	train-merror:0.0823696+0.000337926	test-merror:0.101024+0.00087471
[670]	train-merror:0.0823156+0.0003341	test-merror:0.101002+0.000817892
[671]	train-merror:0.0822788+0.000324978	test-merror:0.101009+0.000802817
[672]	train-merror:0.0822432+0.000314067	test-merror:0.101024+0.000758536
[673]	train-merror:0.0822054+0.000311607	test-merror:0.101032+0.000779417
[674]	train-merror:0.0821738+0.000324946	test-merror:0.101028+0.000776856
[675]	train-merror:0.082151+0.000321644	test-merror:0.101002+0.000775572
[676]	train-merror:0.0821048+0.000335139	test-merror:0.100937+0.000821011
[677]	train-merror:0.0820524+0.000317931	test-merror:0.100907+0.000836829
[678]	train-merror:0.0820458+0.000313648	test-merror:0.100888+0.000863579
[679]	train-merror:0.0820068+0.000334929	test-merror:0.10085+0.000819568
[680]	train-merror:0.0819754+0.000320738	test-merror:0.100834+0.000834582
[681]	train-merror:0.0819564+0.000349701	test-merror:0.100831+0.000857538
[682]	train-merror:0.0819166+0.000362037	test-merror:0.100834+0.000857791
[683]	train-merror:0.0818862+0.000355137	test-merror:0.100819+0.00082368
[684]	train-merror:0.0818308+0.000318805	test-merror:0.100777+0.000872246
[685]	train-merror:0.0817832+0.000333023	test-merror:0.100754+0.000865264
[686]	train-merror:0.081754+0.000334421	test-merror:0.100739+0.000831028
[687]	train-merror:0.0817254+0.000331764	test-merror:0.100732+0.00084531
[688]	train-merror:0.0817016+0.000340226	test-merror:0.100739+0.000884979
[689]	train-merror:0.0816626+0.00032389	test-merror:0.100739+0.00086006
[690]	train-merror:0.0816388+0.000328482	test-merror:0.10072+0.000886853
[691]	train-merror:0.081598+0.000333632	test-merror:0.100686+0.000902574
[692]	train-merror:0.0815632+0.000356579	test-merror:0.100682+0.000895119
[693]	train-merror:0.0815346+0.000344633	test-merror:0.100678+0.000899624
[694]	train-merror:0.081523+0.000360843	test-merror:0.10061+0.000857605
[695]	train-merror:0.081488+0.000370407	test-merror:0.100583+0.000883095
[696]	train-merror:0.0814538+0.000362326	test-merror:0.100599+0.000903299
[697]	train-merror:0.0814214+0.000367169	test-merror:0.100591+0.000915296
[698]	train-merror:0.0813862+0.00036154	test-merror:0.100549+0.000888484
[699]	train-merror:0.0813436+0.000358701	test-merror:0.100523+0.000856267
[700]	train-merror:0.081296+0.00032891	test-merror:0.100473+0.000883931
[701]	train-merror:0.0812646+0.000330169	test-merror:0.100477+0.000878257
[702]	train-merror:0.0812416+0.000345833	test-merror:0.100469+0.000884583
[703]	train-merror:0.0811972+0.000326027	test-merror:0.100485+0.000872816
[704]	train-merror:0.0811498+0.000349601	test-merror:0.10045+0.000835203
[705]	train-merror:0.0811012+0.000358292	test-merror:0.100458+0.000862086
[706]	train-merror:0.0810736+0.000346922	test-merror:0.100405+0.000815992
[707]	train-merror:0.0810232+0.000344568	test-merror:0.100348+0.000787522
[708]	train-merror:0.0809548+0.000366203	test-merror:0.100336+0.000797418
[709]	train-merror:0.0809196+0.000362222	test-merror:0.100348+0.000805031
[710]	train-merror:0.0808922+0.000367109	test-merror:0.100302+0.000807322
[711]	train-merror:0.0808454+0.000368919	test-merror:0.100287+0.000804069
[712]	train-merror:0.0807932+0.000343286	test-merror:0.100276+0.000799735
[713]	train-merror:0.080762+0.00033698	test-merror:0.10031+0.000822237
[714]	train-merror:0.080723+0.000350336	test-merror:0.100291+0.000793621
[715]	train-merror:0.0806954+0.00034962	test-merror:0.100302+0.000830578
[716]	train-merror:0.0806898+0.00038186	test-merror:0.10023+0.000814237
[717]	train-merror:0.0806676+0.000372147	test-merror:0.100226+0.000806587
[718]	train-merror:0.0806364+0.000371083	test-merror:0.100268+0.000817251
[719]	train-merror:0.0806022+0.000390218	test-merror:0.100207+0.000802544
[720]	train-merror:0.0805636+0.000406361	test-merror:0.100177+0.00078714
[721]	train-merror:0.0805186+0.000392149	test-merror:0.100162+0.000822883
[722]	train-merror:0.0804684+0.000399789	test-merror:0.100146+0.000802008
[723]	train-merror:0.0804418+0.00039397	test-merror:0.100169+0.000841893
[724]	train-merror:0.0804046+0.000399005	test-merror:0.100173+0.000856248
[725]	train-merror:0.080378+0.000398658	test-merror:0.100135+0.000844005
[726]	train-merror:0.080341+0.000403074	test-merror:0.10012+0.00085418
[727]	train-merror:0.0803068+0.000397361	test-merror:0.100063+0.000827805
[728]	train-merror:0.0802812+0.000407349	test-merror:0.100048+0.000823201
[729]	train-merror:0.0802316+0.000419046	test-merror:0.100074+0.000836191
[730]	train-merror:0.0802272+0.0003863	test-merror:0.100051+0.000792192
[731]	train-merror:0.0801842+0.000376755	test-merror:0.10004+0.000804929
[732]	train-merror:0.0801368+0.000373495	test-merror:0.100006+0.000811238
[733]	train-merror:0.08009+0.00038971	test-merror:0.0999754+0.000770013
[734]	train-merror:0.0800662+0.000370537	test-merror:0.0999792+0.000775904
[735]	train-merror:0.080016+0.000357722	test-merror:0.0999526+0.000797094
[736]	train-merror:0.0799942+0.000364005	test-merror:0.099945+0.000809955
[737]	train-merror:0.0799876+0.000366661	test-merror:0.0999564+0.000788177
[738]	train-merror:0.0799334+0.000375645	test-merror:0.0998994+0.000755898
