accuracy,accuracy-train,model,call,features,train data,test data,time
0.88331569664902998,0.90429818159703212,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:20:09
0.88275132275132273,0.93934729064039413,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:22:06
0.8871957671957672,0.90768488110442136,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap ar bpahal bpbhal bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:28:32
0.88874779541446203,0.92194626892902753,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap ar bpahal bpbhal bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:30:30
0.89382716049382716,0.92173721340388004,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn bpahal bpbhal bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:36:40
0.89410934744268078,0.955779054916986,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn bpahal bpbhal bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:40:21
0.89375661375661375,0.92173341239433193,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn bpahal bpbhal bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:45:37
0.89410934744268078,0.955779054916986,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh ar awah awan awbh awbn bpahal bpbhal bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:49:22
0.89396825396825397,0.92171060633704316,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh awah awan awbh awbn bpahal bpbhal br bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 17:58:11
0.8931922398589065,0.9558702791461412,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh awah awan awbh awbn bpahal bpbhal br bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:01:44
0.89368606701940034,0.92188545277625733,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh awah awan awbh awbn bpahal bpbhal brwp bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:07:29
0.8943915343915344,0.95576765188834156,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn ahp anad ap apah apbh awah awan awbh awbn bpahal bpbhal brwp bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:11:11
0.89629629629629626,0.92383156966490299,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:16:06
0.89481481481481484,0.9587666484218208,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:19:54
0.89855379188712525,0.92427628778203486,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:26:56
0.89608465608465604,0.95866782217356927,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:30:56
0.89869488536155206,0.92428388980113119,LogisticRegression,"LogisticRegression(penalty='l1', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb crwc,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:38:22
0.89650793650793648,0.95872863832633948,LogisticRegression,"LogisticRegression(penalty='l2', solver='liblinear', C=1)",ah ahf ahn anad ap apah apbh awah awan awbh awbn bhp bhps bof bpahal bpbhal bpof bpt br bwahal bwanal bwbhal bwbnal ccb crwc,data/features/penn/train.pkl,data/features/penn/test.pkl,2016-11-24 18:42:28
